Database,ParentGlobalID,SiteName,Assessors,Recorder,QA,CollectionDate,CreationDate,Creator,EditDate,Lat_field,Long_field,Weather,PctCloudCover,Disturbances,Disturbances_details,Bankwidth_0,Bankwidth_15,Bankwidth_30,ReachLength_targ,ReachLength_actual,Slope,Landuse,Lanuse_Notes,Riparian_yn,ErosionDeposition_yn,FloodplainConnectivity_yn,SurfaceFlow_pct,SurfaceSubsurfaceFlow_pct,IsolatedPools_number,SeepsSprings_yn,WaterInChannel_score,WaterInChannel_notes,HydricSoils_score,HydricSoils_locations,HydricSoils_notes,WoodyJams_number,WoodyJams_source,WoodyJams_notes,UplandRootedPlants_score,UplandRootedPlants_notes,SedimentOnPlantsDebris_score,SedimentOnPlantsDebris_notes,SoilMoisture1,SoilMoisture2,SoilMoisture3,SoilTexture1,SoilTexture2,SoilTexture3,Sinuosity_score,Sinuousity_method,Sinuosiy_notes,ChannelDimensions_score,ChannelDimensions_method,RifflePoolSeq_score,RifflePoolSeq_notes,SubstrateSorting_score,SubstrateSorting_notes,Fish_score,BMI_score,Algae_score,Mosquitofish,Vertebrate_notes,IOFB_yn,Snakes_yn,Snakes_abundance,Turtles_yn,Turtles_abundance,Amphibians_yn,Amphibians_abundance,FrogVocalizations_yn,BiologicalIndicators_notes,AlgalCover_Live,AlgalCover_Dead,AlgalCover_Upstream,AlgalCover_notes,dens_UU,dens_UL,dens_UR,dens_UD,dens_MU,dens_ML,dens_MR,dens_MD,dens_DU,dens_DL,dens_DR,dens_DD,Moss_cover,Liverwort_cover,Bryophyte_notes,DifferencesInVegetation_score,DifferencesInVegetation_notes,NWPL_checklist,Additional_notes,PctCover,SiteCode_Original,SiteCode,CalcTime
Validation,0ff8c538-a250-43d2-baff-6e980c7c0c2b,North fork dry fork,"Gretchen, Madison",Madison,Madison,2020-07-25T18:00:00Z,2020-07-26T01:33:45Z,NA,2020-07-26T01:33:45Z,40.62999952,-109.7888221,cloudy,NA,NA,NA,3.85,4.7,4.95,180,180,1.66,"forested,agricultural",Grazing,no,yes,yes,0,0,0,notdectected,0,NA,0,3,NA,1,yes,NA,1,NA,0,NA,dry,dry,dry,sandyloam,loamysand,sandyloam,2,visual estimate,NA,1.5,visual estimate,2,NA,2.75,NA,0,0,1,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,<2%,no,NA,17,17,10,8,14,16,14,14,15,15,17,11,<2%,notdetected,NA,1,NA,WMVC,NA,30,UTWM1150,UTWM1150,2021-08-05T23:09:55Z
Validation,4803f064-28b4-4f10-899f-23275325e34b,Wolf creek,"Gretchen, Madison",Madison,Madison,2020-07-26T18:00:00Z,2020-07-27T15:35:24Z,NA,2020-07-27T15:35:24Z,40.47719847,-110.9341639,cloudy,NA,NA,NA,3.8,4.7,3.5,160,160,1.33,forested,NA,yes,yes,yes,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,3,visual estimate,NA,1.5,visual estimate,3,NA,3,NA,0,3,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,6,11,9,2,6,7,14,12,6,6,11,5,<2%,<2%,NA,3,NA,WMVC,Access note: park in designated “park area”. Cross the road. Walk down the canyon to stream.,90,UTWM1096,UTWM1096,2021-08-05T23:09:55Z
Validation,f8fa9ffa-8c51-4230-a081-46683dc4b722,Homing creek,"Gretchen, Madison",Madison,Madison,2020-07-26T18:00:00Z,2020-07-27T15:35:42Z,NA,2020-07-27T15:35:42Z,40.56693593,-109.9683194,clearsunny,NA,NA,NA,2.3,1.95,2.6,91.33333333,91.33333333,1,"agricultural,forested",Grazing.,yes,yes,yes,0,0,0,notdectected,0,NA,0,3,NA,0,yes,NA,2,NA,0,NA,partiallydry,partiallydry,partiallydry,sandyclayloam,sandyclayloam,clayloam,2,visual estimate,NA,1.5,visual estimate,2,NA,2.75,NA,0,2,1,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,<2%,no,NA,17,17,15,15,15,11,14,14,12,17,17,13,notdetected,notdetected,NA,2.5,NA,WMVC,2WD car access note: park on main road. Walk on dirt road about 1 mile to stream.,NA,UTWM1363,UTWM1363,2021-08-05T23:09:55Z
Validation,b876e615-fd2a-4a53-86a0-fa5720aaa04f,Farm creek,"Gretchen, Madison",Madison,Madison,2020-07-26T16:44:00Z,2020-07-27T15:36:33Z,NA,2020-07-27T15:36:33Z,40.56932196,-109.9621787,clearsunny,NA,NA,NA,4.03,4.77,4.68,179.7333333,179.7333333,2,"forested,agricultural",Grazing.,yes,yes,yes,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,visual estimate,NA,1.5,visual estimate,3,NA,2.75,NA,0,3,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,17,17,17,17,16,11,17,14,11,8,13,5,2-10%,2-10%,NA,3,NA,WMVC,2WD car access notes: park on main road. Walk about 1 mile on dirt road. Cross the green gate; it is unlocked. Follow deer trails to stream.,NA,UTWM1152,UTWM1152,2021-08-05T23:09:55Z
Validation,9a2e2b5e-7547-48a7-af9e-9b834f17040b,Ephraim tunnel near Ephraim_UT,"Gretchen, Madison",Madison,Madison,2020-07-27T18:00:00Z,2020-07-28T19:03:02Z,NA,2020-07-28T19:03:02Z,39.32965889,-111.431671,clearsunny,NA,steammods,Man made rock gathering intercepting stream flow. Culvert downstream of reach.,3.65,2.6,4.1,138,138,3,forested,NA,yes,yes,yes,100,NA,NA,notdectected,6,NA,3,2,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,0.75,visual estimate,3,NA,2.75,NA,0,3,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,14,5,3,0,6,16,17,14,0,0,0,0,<2%,notdetected,NA,3,NA,WMVC,Access note: drive on ephraim canyon road. Turn onto smaller dirt road when nearing point. Park next to tin shed.,NA,UTWM1447,UTWM1447,2021-08-05T23:09:55Z
Validation,53ac6c2f-bc63-4b1c-b4d2-09d26b1bfafe,Daniels creek at Charleston_UT,"Gretchen, Madison",Madison,Madison,2020-07-27T18:00:00Z,2020-07-28T19:04:00Z,NA,2020-07-28T19:04:00Z,40.46077761,-111.4738624,clearsunny,NA,steammods,USGS low flow dam like structure. Culvert upstream of reach.,3.2,2.1,2.4,102.6666667,102.6666667,0.33,"urban,agricultural",Urban: houses and ranches upstream. Agricultural: crop field.,yes,no,yes,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,3,visual estimate,NA,2.75,visual estimate,2,NA,3,NA,1,3,3,yes,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,17,17,16,17,17,17,17,17,4,4,17,12,notdetected,notdetected,NA,3,NA,WMVC,Access note: park near gate opening. Cross meadow dilagonally to stream.,NA,UTWM1431,UTWM1431,2021-08-05T23:09:55Z
Validation,21253082-e4b5-48f8-9d05-35a89752f6a3,Sevier D,"Gretchen, Madison",Madison,Madison,2020-07-29T17:02:54Z,2020-07-29T19:16:29Z,NA,2020-07-29T19:16:29Z,38.52927846,-112.4077049,clearsunny,NA,NA,NA,0.9,1.75,1.1,50,50,3,agricultural,Grazing.,no,yes,yes,0,0,0,notdectected,0,NA,0,3,NA,0,yes,NA,0.5,NA,0,NA,partiallydry,partiallydry,partiallydry,sandyclay,sandyclayloam,sandyloam,1,visual estimate,NA,1.5,visual estimate,1,NA,0,NA,0,0,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,8,2,1,0,3,1,0,0,4,8,3,2,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,UTWM1875,UTWM1875,2021-08-05T23:09:55Z
Validation,7ba3cf89-6bab-41f7-8de4-1266e085e445,Middle H,"Gretchen, Madison",Madison,Madison,2020-07-29T15:18:48Z,2020-07-29T19:16:46Z,NA,2020-09-08T18:31:27Z,38.53168268,-112.3937396,clearsunny,NA,other,Fence in reach.,0.9,0.95,1.4,43.33333333,43.33333333,1.66,agricultural,Grazing.,no,yes,yes,0,0,0,notdectected,0,NA,0,3,NA,0,yes,NA,1,NA,0,NA,saturated,saturated,saturated,sandyloam,sandyclayloam,sandyclayloam,1.5,visual estimate,NA,0.75,visual estimate,1,NA,0,NA,0,0,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,1,0,8,0,4,3,7,4,7,2,4,3,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,UTWM1879,UTWM1879,2021-08-05T23:09:55Z
Validation,3c795696-0105-4f24-bb16-bfc93a23b819,Ashley creek near Vernal_UT,"Gretchen, Madison",Madison,Madison,2020-07-30T18:00:00Z,2020-07-30T20:36:05Z,NA,2020-07-30T20:36:05Z,40.56800969,-109.6178254,clearsunny,NA,NA,NA,19.8,21.8,19.2,810.6666667,200,1.5,"urban,forested",Water treatment plant near left bank.,yes,yes,yes,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,visual estimate,NA,2.75,visual estimate,3,NA,1.5,NA,0,3,3,NA,NA,present,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,<2%,yes,NA,0,0,0,0,0,0,0,0,0,0,0,0,<2%,<2%,NA,3,NA,WMVC,Started reach downstream of given lat long due to Ashley Valley Water Treatment’s private property.,NA,UTWM1419,UTWM1419,2021-08-05T23:09:55Z
Validation,bc8f9652-284b-41e6-a58d-ed1197d2582a,Davis Creek,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-05T18:00:00Z,2020-08-06T02:40:15Z,NA,2020-08-06T02:40:15Z,45.1314888,-108.769334,intermittentrain,NA,vegetation,Heavy/dense vegetation could affect clinometer measurements,1,1.5,1.2,49.33333333,50,2.5,"other_natural,urban",NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,NA,4,yes,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,visual estimate,NA,0,visual estimate,1.5,NA,0.75,NA,0,1,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,17,17,16,16,15,17,17,17,15,16,17,14,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,MTWM1835,MTWM1835,2021-08-05T23:09:55Z
Validation,14eec027-4d27-46bf-8415-069797747c35,Pryor Ck above Pryor MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-05T18:00:00Z,2020-08-06T02:40:30Z,NA,2020-08-06T02:40:30Z,45.26007775,-108.6415353,clearsunny,NA,NA,NA,2.5,4.2,4.9,154.6666667,155,2,"agricultural,urban",NA,no,no,no,0,0,0,notdectected,0,NA,0,3,NA,0,no,NA,2.5,NA,0,NA,dry,dry,dry,siltloam,loam,siltloam,1,visual estimate,NA,0.75,visual estimate,2,NA,2.25,NA,0,0,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,0,2,0,5,0,9,12,13,0,0,1,2,notdetected,notdetected,NA,0.5,NA,WMVC,NA,NA,MTWM1815,MTWM1815,2021-08-05T23:09:55Z
Validation,0ff30310-9fa6-46f6-9615-8d6cdae737d4,Bluewater Ck near Bridger MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-04T18:00:00Z,2020-08-06T02:40:45Z,NA,2020-08-06T02:40:45Z,45.33166214,-108.801977,clearsunny,NA,NA,NA,5.3,5.2,5,206.6666667,200,0.38,"urban,other_natural",Fisherie nearby,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,0,visual estimate,2.5,NA,0.75,NA,2,3,1,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,2-10%,notdetected,NA,NA,17,4,17,11,11,11,16,15,3,12,0,4,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,MTWM1813,MTWM1813,2021-08-05T23:09:55Z
Validation,8e120afb-c4fb-4ecc-8e7c-c2fd6e18cb8e,Shell Creek bear Shell WY,Alexus Cobarrubias and Paco Villegas,Alexus Cobarrubias,Paco Villegas,2020-08-03T18:00:00Z,2020-08-06T02:40:59Z,NA,2020-08-06T02:40:59Z,44.07265142,-107.4664649,cloudy,NA,NA,NA,14.4,14.8,16.8,613.3333333,200,0.33,"urban,other_natural",NA,yes,no,no,100,NA,NA,notdectected,6,NA,3,2,NA,0,yes,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,NA,0.75,visual estimate,0.5,NA,0,NA,0,3,3,NA,NA,notdectected,present,1,notdectected,NA,notdectected,NA,notdectected,NA,>40%,2-10%,no,NA,0,15,3,0,0,0,2,0,0,0,0,0,notdetected,notdetected,NA,3,NA,WMVC,NA,20,WYWM1494,WYWM1494,2021-08-05T23:09:55Z
Validation,78c21c3e-78a2-4fb3-8343-50b4e8fab5c7,Sand Creek near ranch A_NEARBEULAH_WY,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-02T18:00:00Z,2020-08-06T02:41:13Z,NA,2020-08-06T02:41:13Z,42.85835002,-105.8634563,clearsunny,NA,NA,NA,6.2,5.46,6.8,246.1333333,200,1,"other_natural,urban",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,3,3,NA,0,yes,NA,2.5,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,NA,1.5,visual estimate,2.5,NA,2.25,NA,3,3,2,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,10-40%,<2%,no,NA,14,15,2,7,4,7,4,4,0,5,1,2,notdetected,notdetected,NA,2,NA,WMVC,NA,NA,WYWM1495,WYWM1495,2021-08-05T23:09:55Z
Validation,ce525349-d71d-46ab-84bb-235ac119f823,Bell Creek,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-01T18:00:00Z,2020-08-06T02:41:25Z,NA,2020-08-06T02:41:25Z,41.57859283,-110.6840024,clearsunny,NA,NA,NA,1.25,1.2,1.2,48.66666667,48.66666667,1.25,other_natural,NA,no,no,no,0,0,0,notdectected,0,NA,0,3,NA,0,no,NA,0,NA,0,NA,dry,dry,dry,siltloam,siltloam,siltloam,1,visual estimate,NA,0.75,visual estimate,0.5,NA,0,NA,0,3,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,0,2,0,2,2,5,0,1,0,0,1,0,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,WYWM1913,WYWM1913,2021-08-05T23:09:55Z
Validation,33e987e8-6e49-457c-9724-9ebd0b279014,Chicken Ck,Alexus cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-07-31T18:00:00Z,2020-08-06T02:41:43Z,NA,2020-08-06T02:41:43Z,41.82459867,-110.7612371,cloudy,NA,NA,NA,3.1,2.6,3.2,118.6666667,118.6666667,0.125,other_natural,NA,no,no,yes,0,0,0,notdectected,0,NA,0,3,NA,0,no,NA,0,NA,0,NA,dry,saturated,NA,siltyclay,siltyclay,notneeded,2,visual estimate,NA,3,visual estimate,2,NA,0.75,NA,0,1,1,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,<2%,2-10%,no,NA,5,10,4,4,12,5,9,2,7,8,11,6,notdetected,notdetected,NA,1.5,NA,WMVC,NA,30,WYWM1841,WYWM1841,2021-08-05T23:09:55Z
Validation,ca1c4f52-a0d4-47cd-8774-8fc59227635c,Dry Ck near Superior MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-10T18:00:00Z,2020-08-10T18:01:39Z,NA,2020-08-10T18:01:39Z,47.22366623,-114.9684108,clearsunny,NA,NA,NA,5.4,4.9,3.1,178.6666667,180,2.7,"urban,forested",NA,yes,no,no,0,0,0,notdectected,1,Moisture underneath some rocks,0,3,NA,0,yes,NA,2.5,NA,0,NA,dry,dry,dry,sandyloam,sandyloam,siltloam,1,visual estimate,NA,1.5,visual estimate,1.5,NA,1.5,NA,0,1,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,<2%,10-40%,no,NA,12,15,7,6,14,7,17,3,2,6,7,14,notdetected,notdetected,NA,1.5,NA,WMVC,Suggest access by train tracks to prevent accessing through private property,NA,MTWM1569,MTWM1569,2021-08-05T23:09:55Z
Validation,24da342d-a695-4d5f-bdaa-651c814c4d23,Pinkham Ck near Rexford MT,Alexus Cobarrubias,Alexus Cobarrubias and Paco Villegas,Paco Villegas,2020-08-09T18:00:00Z,2020-08-10T18:04:38Z,NA,2020-08-10T18:04:38Z,48.8306204,-115.2309723,clearsunny,NA,NA,NA,6.1,3.8,4.6,193.3333333,195,1.6,"urban,forested",NA,no,no,yes,80,80,1,notdectected,5,NA,3,2,NA,1,yes,NA,2.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,3,visual estimate,1.5,NA,2.25,NA,0,2,2,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,present,NA,10-40%,<2%,no,NA,13,15,5,5,4,14,15,7,13,15,5,5,notdetected,notdetected,NA,1,NA,WMVC,NA,NA,MTWM1563,MTWM1563,2021-08-05T23:09:55Z
Validation,bde41616-cab8-4829-8c40-734ed33f9b05,Camas Ck,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-08T18:00:00Z,2020-08-10T18:09:12Z,NA,2020-08-10T18:09:12Z,48.70958031,-113.8848943,cloudy,NA,NA,NA,4.5,7.9,6.9,257.3333333,200,1.4,forested,NA,yes,no,yes,100,NA,NA,notdectected,6,NA,0,3,NA,3,yes,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,2.25,visual estimate,2.5,NA,2.25,NA,1,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,10-40%,<2%,no,NA,6,0,10,4,8,9,3,4,0,0,0,0,notdetected,notdetected,NA,2,NA,WMVC,NA,100,MTWM1840,MTWM1840,2021-08-05T23:09:55Z
Validation,ad4707d8-199c-49ae-b6bd-20cbbb83cb94,Unnamed stream mouth,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-07T18:00:00Z,2020-08-10T18:10:58Z,NA,2020-08-10T18:10:58Z,46.67706368,-112.0632763,clearsunny,NA,NA,NA,2.4,1.8,2,82.66666667,80,5,"urban,other_natural",NA,no,no,no,0,NA,NA,notdectected,0,NA,0,3,NA,1,yes,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,NA,1.5,visual estimate,1,NA,0.75,NA,0,1,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,0,0,2,0,0,4,0,0,0,0,0,0,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,MTWM1910,MTWM1910,2021-08-05T23:09:55Z
Validation,ddd90413-8db1-4e07-955f-4d2e85285cb4,Unnamed stream headwaters,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-07T18:00:00Z,2020-08-10T18:14:14Z,NA,2020-08-10T18:14:14Z,46.67276619,-112.0729517,clearsunny,NA,NA,NA,1.9,2.1,2,80,80,13.8,forested,NA,no,no,no,0,NA,NA,notdectected,0,NA,0,3,NA,1,yes,NA,2.5,NA,0,NA,dry,dry,dry,sand,sand,sand,0.5,visual estimate,NA,1.5,visual estimate,2.5,NA,2.25,NA,0,1,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,12,4,15,9,13,10,13,11,2,3,6,7,notdetected,notdetected,NA,0.5,NA,WMVC,NA,NA,MTWM1908,MTWM1908,2021-08-05T23:09:55Z
Validation,867f981f-1e63-48ec-a6fd-bbe1609fc7a5,Tenmile Ck at Green Meadow Drive at Helena MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-07T18:00:00Z,2020-08-10T18:16:14Z,NA,2020-08-10T18:16:14Z,46.57504958,-112.1664554,cloudy,NA,NA,NA,6,5.8,7.4,256,200,1.5,"urban,agricultural",NA,yes,no,no,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,0.75,visual estimate,2,NA,2.25,NA,0,3,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,10-40%,2-10%,no,NA,2,0,6,0,0,0,0,0,0,0,2,5,notdetected,notdetected,NA,3,NA,WMVC,NA,50,MTWM1736,MTWM1736,2021-08-05T23:09:55Z
Validation,d23259d9-4403-4255-8c6c-5b3113a808ed,Tenmile Ck at Tenmile Ck at Wt Treatment Pl near Rimini MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-06T18:00:00Z,2020-08-10T18:18:33Z,NA,2020-08-10T18:18:33Z,46.57131775,-112.2171799,intermittentrain,NA,NA,NA,7.1,6.4,7.5,280,200,1.7,"urban,other_natural",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,3,3,NA,0,yes,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,1.5,visual estimate,2,NA,2.25,NA,1,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,present,NA,>40%,<2%,no,NA,12,11,12,16,13,15,17,14,0,0,10,2,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,MTWM1726,MTWM1726,2021-08-05T23:09:55Z
Validation,63508a72-4a9d-476c-a07e-ee0878ede3dd,Middle Fork Judith River near Utica MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-06T18:00:00Z,2020-08-10T18:20:39Z,NA,2020-08-10T18:20:39Z,46.75240328,-109.7516457,cloudy,NA,NA,NA,9.3,8.9,11.5,396,200,0.5,"urban,other_natural",NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,0.75,visual estimate,2,NA,1.5,NA,1,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,<2%,no,NA,6,2,11,6,4,8,4,3,1,5,15,7,notdetected,notdetected,NA,2.5,NA,WMVC,NA,40,MTWM1785,MTWM1785,2021-08-05T23:09:55Z
Validation,bada7d2a-9a98-4725-a843-8ef3732c35a7,McCloud R BL McCloud Dam NR McCloud CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-11T19:00:00Z,2020-08-12T02:26:25Z,FDAM_West,2020-08-14T03:20:42Z,41.123772,-122.0661936,clearsunny,NA,NA,NA,16.8,17.2,19.2,709.3333333,200,15,forested,NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,0,"Granite slabs no soil
",0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0,visual estimate,NA,0.75,visual estimate,3,NA,3,NA,0,0,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,10-40%,notdetected,NA,NA,6,5,15,9,17,17,17,17,13,10,9,10,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0485,CAWM0485,2021-08-05T23:09:55Z
Validation,5415e8ac-8cf9-4689-99ab-214c2857bb41,Burney C A Burney Falls NR Burney CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-10T19:00:00Z,2020-08-12T03:49:23Z,FDAM_West,2020-08-12T03:49:23Z,41.01788169,-121.656095,clearsunny,NA,other,"Wide, deep, strong flowing channel",14.4,14.8,19.4,648,200,1,forested,NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0,visual estimate,NA,0,visual estimate,3,NA,3,NA,0,0,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,17,16,16,15,4,17,7,10,15,17,15,17,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0495,CAWM0495,2021-08-05T23:09:55Z
Validation,666bdc7e-1ce0-412b-a1d5-8b378f5b4ea5,Mill C BL Lundy LK NR Lee Vining CA,Kat Nickel and Emma Debasitis,Kat Nickel,Emma Debasitis,2020-08-02T19:00:00Z,2020-08-12T04:04:33Z,FDAM_West,2020-08-14T03:22:18Z,38.033208,-119.2169907,clearsunny,NA,other,Below reach there is pipe that feeds the creek water about 10 m downstream from the bottom of creek. Road about 10m downstream.,4.4,4.9,6.4,209.3333333,200,1,forested,NA,yes,no,yes,0,20,1,notdectected,2,NA,0,3,NA,1,yes,NA,0,NA,0.5,NA,dry,dry,saturated,slityclayloam,sandyloam,slityclayloam,1,visual estimate,NA,1.5,visual estimate,0.5,NA,0.75,NA,0,1,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,<2%,>40%,no,NA,17,17,17,17,17,17,17,17,17,17,17,17,notdetected,notdetected,NA,2,NA,WMVC,NA,NA,CAWM0672,CAWM0672,2021-08-05T23:09:55Z
Validation,e2b7c9a2-0140-4425-94a8-dd755f44b83a,San Lorenzo R A Big Trees CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-05T19:00:00Z,2020-08-14T00:39:54Z,FDAM_West,2020-08-14T03:21:33Z,37.04202,-122.07066,cloudy,NA,NA,NA,19.4,16.5,19,732,200,0.7,"urban,forested",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,3,2,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,1.5,visual estimate,2.5,NA,1.5,NA,3,3,3,no,NA,present,notdectected,NA,notdectected,NA,present,1,notdectected,NA,>40%,notdetected,NA,NA,6,13,7,10,17,12,17,14,6,10,16,15,notdetected,notdetected,NA,3,NA,WMVC,"Deep pools throughout reach, densiometer off 20%",100,CAWM0720,CAWM0720,2021-08-05T23:09:55Z
Validation,452f2e41-3803-474c-99f9-a80b8eab127c,Truckee R A Tahoe City,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-08T19:00:00Z,2020-08-14T01:52:06Z,FDAM_West,2020-08-14T03:17:34Z,39.162316,-120.15166,clearsunny,NA,other,Lots of rafts; public use,29.4,40.4,37.8,1434.666667,200,1,"urban,forested",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0,visual estimate,NA,1.5,visual estimate,0,NA,2,NA,3,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,0,0,0,0,0,0,0,0,1,4,0,0,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0592,CAWM0592,2021-08-05T23:09:55Z
